wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q108120922,Hojjatoleslam val-Moslemin Seyyed Esmail Khatib,Esmaeil Khatib,male,1961-01-01,9,https://www.president.ir/en/president/cabinet,2021-12-10,Q106582349,Minister of Intelligence,2021-08-25,Q108120922-39dd5cbd-4757-1158-127f-4f63b508e049
Q108332006,Javad Oji,Javad Oji,male,1967-01-01,9,https://www.president.ir/en/president/cabinet,2021-12-10,Q24192280,Minister of Petroleum,2021-08-25,Q108332006-92342784-A49C-4B29-A5CC-31672C3A355C
Q108368785,Dr Mohammad Mehdi Esmaili,Mohammad Mehdi Esmaeili,male,1975-01-01,9,https://www.president.ir/en/president/cabinet,2021-12-10,Q109669247,Minister of Islamic Culture and Guidance,2021-08-25,Q108368785-271c118a-4899-3abd-9173-732e55e47cd7
Q108394820,Dr Bahram Einollahi,Bahram Einollahi,male,1958-01-01,9,https://www.president.ir/en/president/cabinet,2021-12-10,Q110039117,Minister of Health and Medical Education,2021-08-25,Q108394820-3C76235A-A983-4438-9CE8-02C116282157
Q108394879,Dr Hojjatollah Abdolmaleki,Hojjatollah Abdolmaleki,male,1981-04-25,11,https://www.president.ir/en/president/cabinet,2021-12-10,Q110042498,"Minister of Cooperation, Labour and Social Welfare",2021-08-25,Q108394879-11215BDE-B6D6-4BEE-83E9-A66ADF8E5EF1
Q108516960,Dr Issa Zarepour,Eisa Zarepour,male,1980-01-01,9,https://www.president.ir/en/president/cabinet,2021-12-10,Q110038716,Minister of Communications and Information Technology,2021-08-28,Q108516960-C0A7CC2F-3F03-4413-B174-CE2387D55BC5
Q109549146,Dr Ali Salajegheh,Ali Salajegheh,male,,,https://www.president.ir/en/president/cabinet,2021-12-10,Q110042888,Vice-President and Head of Department of Environment,2021-10-03,Q109549146-455EF091-69AD-49AF-A6B6-CE15540D1AFF
Q109551812,Dr Seyyed Reza Fatemi Amin,Seyyed Reza Fatemi Amin,male,,,https://www.president.ir/en/president/cabinet,2021-12-10,Q110042550,"Minister of Industry, Mining and Trade",2021-08-25,Q109551812-A313B2FA-C519-4F2D-B3BC-30C44B62CB55
Q109559730,Dr Meysam Latifi,Meysam Latifi,male,,,https://www.president.ir/en/president/cabinet,2021-12-10,Q110042886,Vice-President and Head of the Administrative and Recruitment Affairs Organisation,2021-09-05,Q109559730-2123E36C-0A27-41AA-9477-3139B03AF0DC
Q110042526,Dr Yousef Nouri,Yousef Nouri,male,,,https://www.president.ir/en/president/cabinet,2021-12-10,Q110042533,Minister of Education,2021-11-28,Q110042526-354F0FEB-5389-4CF8-9B59-D70EE4519FED
Q16045275,Dr Seyyed Amir Hossein Ghazizadeh Hashemi,Amir-Hossein Ghazizadeh Hashemi,male,1971-04-14,11,https://www.president.ir/en/president/cabinet,2021-12-10,Q110042883,Vice-President and Head of the Martyrs and Veterans' Affairs Foundation,2021-09-12,Q16045275-B82C9F49-D01F-472D-8E7D-F68BAE28BA40
Q16045317,Dr Amin Hossein Rahimi,Amin Hossein Rahimi,male,1968-01-01,9,https://www.president.ir/en/president/cabinet,2021-12-10,Q110042609,Minister of Justice,2021-08-25,Q16045317-52F35177-A43B-4AF9-B104-C231FBA19CA7
Q16045667,Dr Ensieh KhazAli,Ansieh Khazal,female,1963-01-01,9,https://www.president.ir/en/president/cabinet,2021-12-10,Q110042807,Vice-President for Women and Family Affairs,2021-09-01,Q16045667-c9fdd51f-428a-e725-3b1f-804489a58026
Q16051952,Dr Mohammad Dehghan,Mohammad Dehghan,male,1962-01-01,9,https://www.president.ir/en/president/cabinet,2021-12-10,Q110042804,Vice-President for Legal Affairs,2021-09-01,Q16051952-A8781931-E199-4B50-AECD-A4AD74538E0F
Q17991320,Dr Hossein Amir Abdollahian,Hossein Amirabdollahian,male,1964-01-01,9,https://www.president.ir/en/president/cabinet,2021-12-10,Q127710,Minister of Foreign Affairs,2021-08-25,Q17991320-c63e89d8-4905-4566-feb8-a2edb5d0b1ca
Q25423694,Dr Gholam Hossein Esmaili,Gholam Hossein Esmaili,male,,,https://www.president.ir/en/president/cabinet,2021-12-10,Q110042988,Chief of Staff,2021-08-08,Q25423694-49089AD6-2E82-41C4-B247-970F961BD011
Q25423735,Dr Seyyed Solat Mortazavi,Sowlat Mortazavi,male,1955-05-05,11,https://www.president.ir/en/president/cabinet,2021-12-10,Q108872213,Vice President for Executive Affairs,2021-09-05,Q25423735-6B66595C-5ED3-46C6-89D2-6A4993172B62
Q25425402,Dr Seyed Javad Sadati Nejad,Seyed Javad Sadati Nejad,male,,,https://www.president.ir/en/president/cabinet,2021-12-10,Q110042480,Minister of Agricultural Jihad,2021-08-25,Q25425402-C0BA18F0-5E0C-4A01-9C1B-F174C5B13C4C
Q3736444,Seyyed Ezzatollah Zarghami,Ezzatollah Zarghami,male,1959-07-29,11,https://www.president.ir/en/president/cabinet,2021-12-10,Q110038961,"Minister of Cultural Heritage, Handicrafts and Tourism",2021-08-25,Q3736444-63A36589-8060-48F0-B35A-6F7CF407AF9E
Q3790254,Rostam Ghasemi,Rostam Qasemi,male,1964-05-05,11,https://www.president.ir/en/president/cabinet,2021-12-10,Q108752025,Minister of Road and Urban Development,2021-08-01,Q3790254-7745ccd3-4c91-2491-771c-4c1906b428a7
Q4116674,Ali Akbar Mehrabian,Ali Akbar Mehrabian,male,1975-02-02,11,https://www.president.ir/en/president/cabinet,2021-12-10,Q110039096,Minister of Energy,2021-08-25,Q4116674-20BE2EA0-9D3C-48BE-8B40-687D1D760C44
Q48761,Dr Ahmad Vahidi,Ahmad Vahidi,male,1958-06-27,11,https://www.president.ir/en/president/cabinet,2021-12-10,Q107040655,Minister of Interior,2021-08-25,Q48761-BC1F266E-08CC-403E-96F2-38315ECE1C49
Q545979,Dr Mohsen Rezaei Mirghaed,Mohsen Rezaee,male,1954-09-01,11,https://www.president.ir/en/president/cabinet,2021-12-10,Q108872199,Vice-President for Economic Affairs,2021-08-25,Q545979-74883256-69F5-4C8B-9A68-98A713B1EB62
Q5644648,Dr Seyyed Hamid Sajjadi Hazaveh,Hamid Sajjadi,male,1969-03-21,11,https://www.president.ir/en/president/cabinet,2021-12-10,Q110039138,Minister of Sports and Youth Affairs,2021-08-25,Q5644648-08D5F34B-1774-417D-9AA7-C6B4380071E6
Q5703610,Dr Mohammad Mokhber,Mohammad Mokhber,male,,,https://www.president.ir/en/president/cabinet,2021-12-10,Q40097798,First Vice-President,2021-08-09,Q5703610-3ab3505d-43ee-d297-1ddd-977099a04066
Q58902699,Mohammad Eslami,Mohammad Eslami,male,1956-09-23,11,https://www.president.ir/en/president/cabinet,2021-12-10,Q107379078,Vice-President and Head of the Atomic Energy Organisation,2021-08-29,Q58902699-6367819f-40c0-cf1d-678a-e50f9bdd0d61
Q5930862,Dr Seyyed Mohammad Hosseini,Mohammad Hosseini,male,1961-01-01,9,https://www.president.ir/en/president/cabinet,2021-12-10,Q110042795,Vice-President for Parliamentary Affairs,2021-08-20,Q5930862-84D272C2-703B-43DC-B92A-B2D2530A3390
Q5947347,Dr.Seyyed Ebrahim Raisi,Ebrahim Raisi,male,1960-12-14,11,https://www.president.ir/en/president/cabinet,2021-12-10,Q838380,Honorable President of Islamic Republic of Iran,2021-08-03,Q5947347-3e8bbf1b-4cf9-8fa0-ac86-61f4e00ad0bd
Q65195083,Brigadier General Dr Mohammad Reza Ashtiani,Mohammad Reza Qaraei Ashtiani,male,1960-01-01,9,https://www.president.ir/en/president/cabinet,2021-12-10,Q110039042,Minister of Defence and Armed Forcesâ€™ Logistics,2021-08-25,Q65195083-DE5ACC89-8E07-469F-BDE3-B7F17E448740
Q6783882,Dr Seyyed Masoud Mirkazemi,Masoud Mir Kazemi,male,1960-01-01,9,https://www.president.ir/en/president/cabinet,2021-12-10,Q110042875,Vice-President and Head of Plan and Budget Organisation,2021-08-11,Q6783882-7bc80fc8-41d9-0764-a2c7-9bb9a6ef3a1e
Q6891786,Dr Mohammad Ali Zolfigol,Mohammad Ali Zolfigol,male,1966-01-01,9,https://www.president.ir/en/president/cabinet,2021-12-10,Q110039130,"Minister of Science, Research and Technology",2021-08-25,Q6891786-1C8C8069-D3B6-40EC-A085-9B8496671D08
Q86710817,Dr Ehsan Khandouzi,Ehsan Khandouzi,male,,,https://www.president.ir/en/president/cabinet,2021-12-10,Q108852880,Minister of Economic Affairs and Finance,2021-08-25,Q86710817-509098FF-6AB1-4798-AA5C-0B237EF5AFC9
